Unnamed: 0,Title,Video ID,Published At,Keyword,Likes,Comments,Views,pop_score
526,Apple urges users to update devices following security threats,X-hJj5hKrdo,2022/8/20,apple,332,32,49591,2.5775332074522868e-05
527,PIKOTARO - PPAP (Pen Pineapple Apple Pen) (Long Version) [Official Video],Ct6BUPvE2sM,2016/11/2,apple,4144389,294428,425478119,0.24137581676007433
528,Forget the iPhone 14 - 2023 changes EVERYTHING!,GAyMEqZZxWA,2022/8/22,apple,4706,321,164331,0.0002668837847082574
529,"Apple September 6 Event LEAKED! ð¨ iPhone 14, Apple Watch Series 8 &amp; More!",QbVQuA25GDQ,2022/8/8,apple,4976,599,151259,0.00044086728880737505
530,Apple Announces Serious Security Flaw: Hereâs How To Protect Your Data,emANU6ca7D4,2022/8/20,apple,1111,138,189956,0.00010615441455917324
531,iPhone 14 - what can we expect?! Rumors and more!,2F3B9crtqGo,2022/8/22,apple,8520,1146,184475,0.0008318743010080997
532,This is the End of an Era for Apple.,Byb2W8hTbik,2022/7/27,apple,13488,1181,307938,0.0009164232583338773
533,iPhone 14: Everything We Know,mrA6g8HjDks,2022/8/17,apple,3464,416,276221,0.0003094148315650753
534,Apple iPhone 14 EVENT - Apple are Changing a Product...,N3odbO3RlTU,2022/8/2,apple,29026,2530,425880,0.00196258981968241
535,Apple Watch Series 8 - This Is Insane!,4FIMPFdROsc,2022/8/5,apple,3227,296,281839,0.000232266560447657
536,iOS 16 Hands-On: Top 5 New Features!,WfVF-Ec4naQ,2022/7/11,apple,274209,9651,7544821,0.010913884734476116
537,Apple&#39;s iPad Revolution is COMING..,xXzX0ZMMRX8,2022/8/6,apple,3362,441,142040,0.0003217203827257494
538,What happened with me and Apple,ug_ArwfWoAo,2022/7/23,apple,17728,1841,356678,0.0013825322738323898
539,"Apple says hackers may have exploited security flaws on iPhone, iPad, and Macs - BBC News",IQgSWzAMp9o,2022/8/19,apple,2707,542,169562,0.00038300349131897295
540,iPhone 14 Last Minute Changes and Leaks!,z2SVnlVxWMM,2022/8/11,apple,3102,460,229928,0.00033300779634789357
541,What Makes Apple&#39;s New $499 Glasses So Special,7rUAVcWQjso,2021/9/5,apple,38261,2271,2644603,0.002019757306766381
542,Chartmaster&#39;s Apple warning: &#39;Sell it all&#39;,oVofe7dZ5Cg,2022/8/18,apple,2254,1032,282480,0.0007140021498083268
543,SLOW HORSES en APPLE TV,JVh6j5LvLzE,2022/8/24,apple,2374,310,29780,0.0002256747671456618
544,Android vs iPhone - Which is ACTUALLY Better? (ft MKBHD),xf2DPY3vGto,2022/6/16,apple,245113,28583,4876825,0.02096433252942961
545,iPhone 14! MORE Bad News. ð¡ Really Apple?,9xpri0BLLio,2022/8/17,apple,3216,392,62815,0.0002877800790756309
546,2022 iPhone 14 Finally Revealed,Dm_x7ypFwgo,2022/7/10,apple,2839,472,228752,0.00033855217990211696
547,"When you Don&#39;t get Pen, Pineapple, Apple, Pen : ð",wmOUOo3QM0U,2022/8/23,apple,2330,384,25865,0.0002737771656721767
548,Elon Musk&#39;s ALL NEW Phone Just DESTROYED Apple!,zDiC8KexSRM,2022/8/2,apple,3908,61,174482,0.00013299099773577723
549,iPhone Features Apple Killed With iOS 16,uWJE4LtfHvQ,2022/6/21,apple,11148,814,425073,0.0006635516877794804
550,Ã OFICIAL! IPHONE 14 CHEGA DIA 7 DE SETEMBRO -  VEJA TUDO SOBRE ELE E ATÃ O PREÃO,HOaxJU_xCiE,2022/8/23,apple,2949,272,38520,0.00020861951476492305
551,iPhone 14 -  Apple Doesn&#39;t Care What You Think,NO49tLohULQ,2022/8/18,apple,1194,431,34954,0.0002985028055473687
552,"Apple security flaw could allow hackers full control of iPhones, iPads, Macs",Qz6vN8Hp8_o,2022/8/19,apple,416,94,43591,6.63108708550297e-05
553,Google Engineer on His Sentient AI Claim,kgCUn4fQTsc,2022/6/23,google,52147,13199,2343365,0.009190877977696854
554,The Weirdest GOOGLE Searches,YU58UOXGrqU,2019/12/10,google,472660,37391,14296001,0.029537218276785016
555,If Google Was A Guy (Full Series),Cxqca4RQd_M,2019/11/26,google,1046404,37539,34484565,0.041813536787098086
556,Inside Google&#39;s Massive Headquarters,Z-pT0XDYvDM,2020/11/18,google,36387,1789,2530836,0.0017325441081693315
557,El Chombo - Dame Tu Cosita feat. Cutty Ranks (Official Video) [Ultra Music],FzG4uDgje3M,2018/4/5,google,16445558,732818,4034122271,1.0
558,Android 13 vs Android 12: What google didn&#39;t tell YOU!,QKI9IBB8nyE,2022/8/24,google,269,33,8064,2.423177167377826e-05
559,Fun Google Secrets,Nsbp0GQHOGc,2016/4/28,google,234520,9846,14269018,0.010276704931263769
560,360Â° Google Dinosaur - T-REX in VR [4K] Video,IwUZrxaX1A0,2020/10/17,google,193174,4232,26160434,0.008082836539993801
561,Never Google this word...,qllLgFXbkxs,2022/5/1,google,261832,8894,8496353,0.010320726502836178
562,Weird Things Spotted On Google Maps,wrBMkRQkRNQ,2022/4/10,google,33213,3070,2017263,0.0023767104706829754
563,Weird Things Spotted And Caught Deep Below On Google Maps,l-d-_NXJtww,2022/3/14,google,49192,1123,2009963,0.0017590756955684456
564,This AI says it&#39;s conscious and experts are starting to agree. w Elon Musk.,xvNvj7ku5pY,2022/6/5,google,99436,19837,3934199,0.013926641065661483
565,www.google.com search,e4con87R_Dk,2018/7/11,google,8383,773,9826182,0.0017886769414972058
566,"Pixel Watch, Pixel 7 and Google&#39;s Hardware Reveal 2022!",U3DNz5asasA,2022/5/11,google,102993,6346,2568894,0.005437828828475005
567,Google engineer warns new AI robot has feelings,BwcVm0YRvuo,2022/6/23,google,53545,17946,1711823,0.012382613424098927
568,The Scariest Things Found On Google Maps,OU1iQTp5r0k,2022/1/16,google,197069,5574,4676492,0.007304931011894997
569,A Day In The Life Of Sundar Pichai (Google&#39;s CEO),JaUCiKTNBxQ,2021/8/8,google,107571,3380,6123730,0.0042270969074612915
570,I rejected a $360k Google job offer | Software Engineer,UWe4aMPAyvc,2022/6/11,google,11474,1011,374525,0.0007848303490458511
571,28 STRANGE Sights on Google Earth,njiSn2aaS88,2018/1/26,google,51098,5463,9914057,0.004420176438678787
572,Things I Wish I NEVER Found on Google Maps,mp5WovpgGH4,2022/1/7,google,29265,1366,2006133,0.0013571856801948546
573,Weird Things Spotted On Google Maps,U-ZMQIiRfvk,2021/4/26,google,237800,20092,9277945,0.0157105221828594
574,Has Google Created Sentient AI?,RB-O0V9djEs,2022/7/6,google,56392,11848,3457355,0.008326851296396197
575,Strange Creatures Caught On Google Earth,5VdfDltntXQ,2021/10/18,google,20365,1223,1576038,0.001089597993921707
576,World&#39;s *WEIRDEST* Things SPOTTED on Google Maps!,ZUFkVY-awuw,2021/12/2,google,38810,681,1837300,0.0013417118670611245
577,LIFE-SAVING GADGETS and EMERGENCY HACKS YOU SHOULD KNOW,PPXMc0sRDn0,2021/12/19,google,88325,1460,15836037,0.0040099976183662605
578,SCARY THINGS FOUND ON GOOGLE EARTH,AFzLaosalgw,2021/8/25,google,100232,1563,2313225,0.003343590834190518
579,TERRIFYING Things Google Earth Doesn&#39;t Want You To See,6GU91yejwTo,2022/5/3,google,3984,293,293379,0.0002422447819047289
580,Did Googleâs A.I. Just Become Sentient? Two Employees Think So.,2856XOaUPpg,2022/6/19,google,55521,9378,1325826,0.006662452435832907
581,www.google.com,xi8Z-BdLuLo,2017/10/25,google,2991,291,4056267,0.0007309192601196571
582,Talking Tech and AI with Google CEO Sundar Pichai!,n2RNcPRtAiY,2021/5/21,google,199265,10047,4012930,0.009318229831612016
584,MUMEI DON&#39;T GOOGLE THAT,99jX8_Q_8xo,2022/8/21,google,5812,173,125307,0.00021871372429998806
585,Urgent: How to Adjust for Google&#39;s New Update,u987sQrDsSM,2022/8/23,google,712,101,13043,7.293171273547212e-05
586,Cala Maria&#39;s Song but Every Word is a Google Image,Z_OZ2SvqmDU,2022/8/24,google,7636,238,136526,0.0002909819552922394
587,Why Most Google Employees Quit After 1.1 Years (On Average),IZCfP13twxk,2022/8/20,google,1099,132,28386,9.714366335515815e-05
588,ZOMBIE GIRL ESCAPE PREGNANCY PRANK BATTLE - Doctor Nerf Guns Couple Zombies Crime | Sky Nerf War,#NAME?,2020/11/28,google,349923,4082,122994457,0.023920660317889912
589,Google Pixel 7 + Pixel 7 Pro Early Hands On,4VIZirQzWss,2022/8/19,google,23574,3197,1033764,0.002322819231973285
590,Top New Comedy Video Amazing Funny Video 2021 Episode 117 By Guys Fun Ltd@CS Bisht Vines,beKk6mEWSuA,2021/12/31,google,135952,2131,32300300,0.007147683689503008
591,Google â?Year In Search 2021,EqboAI-Vk-U,2021/12/8,google,169669,8630,239207161,0.041529062838267336
592,Interview with Google CEO Sundar Pichai at Google I/O 2022,X7vVP7F3-wM,2022/5/12,google,48525,2810,2158052,0.002485283185422628
593,Googleâs Most Advanced Robot Brain Just Got a Body,dCPHGwW9SOk,2022/8/21,google,3823,444,212395,0.0003297792030472552
594,How Google Search Works (in 5 minutes),0eKVizvYSUQ,2019/10/24,google,124675,5828,20026987,0.006569387205299728
595,Google reports customer to police for pedo behavior over doctor photos: THIS is why privacy MATTERS!,CE0EB5bXj14,2022/8/23,google,17526,2667,199416,0.0019120919703368073
596,"How Google Maps Sent 2 Teens Into a Death Trap, Only 1 Survived",N8ULG4rr5KA,2022/8/12,google,23558,1459,587218,0.0012491439638578836
597,Evolution Of Thomas The Tank Engine on Google Earth!,z-cctqMrgSE,2022/8/23,google,179,5,24650,7.825309738993628e-06
598,DESCRIBE YOURSELF! (The S.M.A.R.T way to DESCRIBE YOURSELF in a JOB INTERVIEW!),TD81VzkLUVE,2022/8/24,interview,1011,116,34941,8.598545044088824e-05
599,"Elon Musk talks Twitter, Tesla and how his brain works â?live at TED2022",cdZZpaB2kDM,2022/4/14,interview,203216,17928,10786819,0.013947545634880473
600,BEST Answers to the 10 Most Asked Interview Questions | Interview Questions and Answers,qtulf_yrzR0,2020/10/8,interview,19712,484,679025,0.0007116929457881729
601,TOP 21 QUICK ANSWERS TO JOB INTERVIEW QUESTIONS!,fr-mwiyhZAo,2021/8/3,interview,57500,1562,1502125,0.0021138884510820263
602,Elon Musk: A future worth getting excited about | TED | Tesla Texas Gigafactory interview,YRvf00NooN8,2022/4/18,interview,155712,14340,7958011,0.011052070768330612
603,Full Interview: Lady Gaga Talks To Stephen Colbert,zWaV_PTlCxk,2018/10/5,interview,82405,5855,7825074,0.004963845503315464
604,Interview Questions and Answers! (How to PASS a JOB INTERVIEW!),KCm6JVtoRdo,2020/10/23,interview,120513,5782,4613254,0.005535395605944493
605,"Gary Owen Opens Up About His Divorce From Kenya Duke, Falling Out With His Kids, Healing + More",GIABy89py5A,2022/8/23,interview,14658,3373,507836,0.002362101343309361
606,"How to Interview for a Job in American English, part 1/5",yBtMwyQFXwA,2016/1/5,interview,98688,1818,4271973,0.003416035137421879
607,Director Sukumar Interview with Puri Jagannadh Full Interview | TFPC,x7sAOUnn3RA,2022/8/24,interview,1265,55,53087,5.5552563733833126e-05
608,How To Introduce Yourself In An Interview! (The BEST ANSWER!),wexzvClUcUk,2021/7/4,interview,223844,3600,5847791,0.007498423011074858
609,Harry Styles - Zane Lowe &amp; Apple Music âHarryâs Houseâ?Interview,3L4m5ZMzf3A,2022/5/16,interview,249384,9423,3593833,0.010149001439211606
610,Tell Me About Yourself - A Good Answer to This Interview Question,kayOhGRcNt4,2016/12/14,interview,454863,8266,22529756,0.01579243300852163
611,5 Dangerous Things to Avoid Saying In a Job Interview,wIjK-6Do6lg,2019/2/12,interview,116385,8881,5132684,0.007153792272713729
612,TOP 7 Interview Questions and Answers (PASS GUARANTEED!),umQKkcBPL08,2018/6/10,interview,130176,8669,5923959,0.007282312196210382
613,Pushpa Sukumar Exclusive Interview With Puri Jagannadh | Vijay Deverakonda| Ananya Panday| News Buzz,S8XAtUfeMhM,2022/8/24,interview,469,20,19622,2.0412222065697784e-05
614,English Job Interview Dos &amp; Dont&#39;s! | English Conversation Practice,#NAME?,2021/8/3,interview,19630,515,621093,0.0007181369043361696
615,Tell Me About Yourself - Job Interview,HMQlA-TIAsk,2020/9/9,interview,59933,700,2117474,0.0019736416390984334
616,Tell Me About Yourself - A Good Answer To This Interview Question,5v-wyR5emRw,2019/12/25,interview,493471,10226,12382988,0.017062593256949195
617,Danny DeVito Answers the Web&#39;s Most Searched Questions | WIRED,M69NaqGLfwI,2022/8/24,interview,14566,725,270284,0.0006774713366054793
618,Saweetie Full Interview with Kevin Hart | Full Episode Hart to Heart,huVYx9kqR1A,2022/8/4,interview,32009,1605,1693731,0.0015192195128392262
619,Sukumar Interview With Puri Jagannadh about Liger | Pushpa | Vijay Deverakonda | Pawan Kalyan | FH,spfR33pcvio,2022/8/24,interview,878,31,37711,3.54164438653124e-05
620,Mob Hitman interview-John Alite,rqNvJd5ORKo,2022/6/24,interview,16414,3694,782934,0.002590701030000942
621,"Top Interview Tips: Common Questions, Nonverbal Communication &amp; More",HG68Ymazo18,2020/1/3,interview,38397,780,3114396,0.0014226708543208441
622,Leon Edwardsâ?Emotional First Interview Since Shocking the World at UFC 278 - MMA Fighting,VBFvRLyvDqU,2022/8/22,interview,14211,2341,409554,0.0016695540514314385
623,11 SMART things to SAY in an INTERVIEW! (Interview Tips for Freshers &amp; Experienced Candidates!),Gm0VRaAqcOs,2021/12/20,interview,15576,488,427945,0.0005971056220714855
624,Interview-Flop: ÃVP-Innenminister Gerhard Karner bei Armin Wolf zur Abschiebung von Tina,vZaxwblyWkU,2022/8/24,interview,189,62,7487,4.302639093688233e-05
625,à°à°¦à°?à°à°¦à°?à°®à°¨à°à°¿ à°à°¾à°µà°²à°¸à°¿à°à°¦à°¿ð?| Mind Blowing Interview Between Sukumar &amp; Puri Jagannadh About Tollywood,VyCDkZBYGjM,2022/8/24,interview,1827,98,120365,9.080882804967364e-05
626,How to Answer Behavioral Interview Questions Sample Answers,IV30jAw7dxA,2019/11/21,interview,33967,805,1187250,0.0012175450765143044
627,How to NOT be Nervous in Job Interviews | How to be Confident in Interviews | Linda Raynier,9FSSu8Ix0PA,2020/5/13,interview,14030,586,544895,0.0006037656432381372
628,President Joe Biden Visits Jimmy Kimmel Live,ZEtPV-qvLe8,2022/6/9,interview,76431,48673,3463977,0.03302210587761558
629,10 Common Job Interview Questions and Answers (Job Interviews in English),rXZMlyR1Fbw,2020/5/13,interview,7850,124,240428,0.0002638381528798181
630,Lil Durk - No Interviews (Official Audio),lGIG3dpMXEI,2022/3/11,interview,97646,2095,8339001,0.0036741000260807305
631,US Citizenship Interview 2022 | 2008 Version U.S Naturalization Interview | N-400 with Mr. Yong Kang,4CDX8-Ci17o,2022/8/23,interview,97,21,4976,1.4770012560392626e-05
632,Top 30 Interview Questions - From a recruiters hiring playbook,B_LmCruLjis,2019/6/11,interview,37455,1700,2199261,0.001698943657020713
633,Lil Durk Speaks Out About YoungBoy Dissing King Von (Interview),cR6YDEiptyQ,2022/4/2,interview,16646,2556,1010630,0.001839283499202297
634,Gang Member interview-Baldacci,pdZ6rEpfjzM,2022/3/8,interview,19583,3427,1686785,0.0024487313854796304
635,TOP 5 HARDEST INTERVIEW QUESTIONS &amp; Top-Scoring ANSWERS!,WOHFlwYV210,2022/2/16,interview,22624,504,565863,0.0007955716418365903
636,"The Dan Bilzerian Interview: Slowing Down on Partying &amp; Girls, Million Dollar Watch Theft &amp; More",H8KXz2aFMNE,2022/6/7,interview,17160,3193,1118396,0.0022653079164549716
637,[SFM] An Interview with Foxy,6BDqTtQ6byg,2021/9/28,interview,316652,16002,5850945,0.01479951065306072
638,Ku Klux Klan Member interview-Steven,WN6Sb4SrK4c,2020/6/28,interview,52635,41229,2884100,0.028008974175041907
639,"NLE Choppa on Beef with Vlad, &quot;Snake Oil Salesman&quot;, NBA YoungBoy, King Von, 2Pac (Full Interview)",_EPs8HcCOiM,2022/8/22,interview,978,178,92841,0.00012708529772261903
640,New interview of Emma Watson with People/EW Network!,mWSVB7FMmoE,2017/2/17,interview,25287,993,1545582,0.0010793629134276796
641,Why Casemiro Is The PERFECT Transfer! | Interview With Semra Hunter,TtGEf_3xhA4,2022/8/24,interview,1500,191,44809,0.0001396165068283335
642,"Elon Musk Reveals His Knowledge on Aliens, Challenges Putin to UFC, and Predicts WW3",fXS_gkWAIs0,2022/8/5,interview,212578,27929,10730641,0.02027401243298007
643,"The Sleazy World Go Interview: Sleazy Flow, Scamming, Lil Baby, Offset &amp; More",xAiogA2S3dw,2022/7/26,interview,2936,757,195618,0.0005291571585558267
644,"Ray J Talks Justin Bieber Beef,  Raycon Earbuds, B2K, RSVP Group, Shaves Chest Hair",_zxhBau3IU8,2022/8/23,interview,15301,2516,520431,0.0017951634682349623
645,Mossbag Interview: Kickstarter for New Game - Titan Shell. And Silksong Speculation,JgOW7_3mszg,2022/8/24,interview,242,28,2587,2.0686098392105588e-05
646,"50 Cent Talks &quot;Tycoon Houston Comedy Fest, YK Osiris, Love For Houston, Mending Relationships &amp; More",yTqafU2dWeg,2022/8/12,interview,52335,5602,2399810,0.004199953078546973
647,"Boosie on NBA YoungBoy, Terrance &quot;Gangsta&quot; Williams, Yung Bleu, R Kelly, Lil Nas X (Full Interview)",mq-t7zw4WKA,2022/8/17,interview,5512,866,411015,0.0006235039081888052
648,"How the Great Pyramids were Built | Big History (S1, E5) | Full Episode",gQSdNZGUgIU,2022/8/23,history,1449,332,70483,0.0002328824652960929
649,ALIENS THREATEN GLOBAL INVASION | Countdown to Armageddon,eO1ElsB6FzY,2022/8/24,history,6002,2147,305772,0.0014870910284016654
650,"The Mystery Of The 2,000,000 Year Old Human Remains | Mystery Of Our Ancestors | Timeline",PyAM4wFHR08,2022/8/23,history,2644,427,127748,0.0003056319556084664
651,What Happened Immediately After Hitler&#39;s Death,UzAzytHg5Yk,2022/8/24,history,5762,778,132646,0.0005646235460608451
652,One Direction - History (Official Video),yjmp8CoZBIo,2016/1/26,history,5400589,434688,434352213,0.32258896534548165
653,Rich Brian - History (Official Video),6DrNC-xQcGs,2018/10/10,history,738439,23522,66368842,0.030384310154008155
654,One Direction - History (Lyrics),p762wXX2clM,2020/7/29,history,96563,1586,8946712,0.0035662051272255797
655,8 Things People get Wrong about the U.S. Military,dDzp4YXpzLk,2022/8/24,history,8912,1238,164869,0.0008955253235705137
656,5 &quot;Shocking&quot; Events that Destroyed Ancient Egypt,Dr9SQF9VP1Y,2022/8/23,history,1542,97,39193,8.262521339899866e-05
657,Discover the Secrets of Ancient Egypt | Engineering an Empire | Full Episode | History,9cdUxZuarL0,2020/8/30,history,41389,3668,10275325,0.0033390334445183014
658,The True Ancient Origins Of The Native Americans | 1491: Before Columbus | Timeline,olTClLF9JuQ,2022/6/19,history,31479,5070,2468059,0.003641427269908409
659,"history of the entire world, i guess",xuCn8ux2gbs,2017/5/10,history,5471653,395657,147339243,0.29089173475530034
660,The Rise And Fall Of The Pirate Golden Age | Outlaws | Timeline,pX7F-Hxvr80,2022/5/31,history,10415,621,1045028,0.0005665689778654213
661,The Rise Of Emperor Napoleon Bonaparte | History Hit | Timeline,uC8TK7GH85o,2022/7/17,history,5424,555,293213,0.0004205456027691023
662,"Engineering an Empire: Ancient Greece (S1, E1) | Full Episode | History",gzse_FxSmqU,2020/7/19,history,10380,496,1695814,0.0005541167412362362
663,The Entire History of the Akkadians // Ancient Mesopotamia Documentary,Q-mAWItV2q0,2021/9/8,history,47683,2407,5399988,0.0024148416277628556
664,35 Rare Shocking and Heartbreaking Historical Photos You Wont Find In History Books! EP2,#NAME?,2022/8/23,history,160,10,8135,8.622270815479711e-06
665,"The Trojan War: Myth vs. Reality | Digging For The Truth (S2, E9) | Full Episode",k41dlyRQsBs,2022/8/13,history,1507,86,95369,7.742603770553521e-05
666,ãHIStory1-çé­ãEP1 é­å°æ±å²è¾èåï¼éµé¸è¾°éçåå°å­¦çæ¶ä»£ | Caravanä¸­æå§åº,muFV-ismkAA,2018/4/25,history,26849,1293,2666406,0.0013069802898140555
667,The History Of Earth&#39;s Five Mass Extinction Events [4K] | The Next Great Extinction Event | Spark,#NAME?,2022/4/13,history,11595,2294,1487029,0.0016367998357237695
668,Why did Britain Attack the Greeks in 1944? | Animated History,ZBDLEROHj9E,2022/8/20,history,14800,1070,280369,0.0008706432161914751
669,Year 536 Was the Worst Year to Be Alive - What Happened?,s3YTfhJmh1I,2020/3/11,history,213630,18062,9024180,0.014140014190848678
670,The Entire History of Viking Britain // Medieval England Documentary,J9DwXeAtWrs,2022/4/6,history,16874,1248,1687706,0.0010484363127182135
671,Why Alexander The Great Is The Single Most Important Man In History,a2a4oR0ZUYE,2020/3/11,history,72348,7260,3046581,0.005497050545718044
672,The Man Who Accidentally Killed The Most People In History,IV3dnLzthDA,2022/4/22,history,702117,41105,22100487,0.035729052732112576
673,10 MYSTERIOUS Historical Places You&#39;ve Never Heard Of!,0GbJ3dciyO4,2022/8/23,history,1811,48,79531,6.709925890671213e-05
674,5 Unexplained Historical Mysteries That Experts Cannot Solve | Weird History Moments,UUNFQNiU2GM,2022/2/22,history,9669,458,1008972,0.0004701786270213833
675,The Animated History of Sweden,_i54q6j3rtc,2022/4/22,history,20363,919,708445,0.0009062783419097483
676,"America Unearthed: Lost Relics of the Bible (S2, E10) | Full Episode | History",XueMKFSbVcA,2020/11/30,history,12009,2041,1135106,0.0014644152179142751
